"BehaviorSpace results (NetLogo 6.2.2)"
"JAN22_SEN1211_recyclingplastic_group5.tmp.nlogo"
"50% compaign"
"01/22/2022 17:06:08:429 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-perc-singles","initial-num-collection-points","show-bottles?","fraction-of-collection","model-version","population","initial-perc-families","fraction-of-technology","total-budget","fraction-of-campaign","recycling-changing-ratio","initial-perc-couples","max-bottles","initial-num-recycling-companies","C-capacity","collection-changing-ratio","R-capacity","[step]","count turtles"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","210","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","185","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","28","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","238","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","205","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","211","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","186","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","203","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","239","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","206","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","204","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","212","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","240","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","187","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","213","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","241","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","207","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","205","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","188","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","242","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","214","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","206","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","208","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","243","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","215","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","244","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","209","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","189","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","207","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","216","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","245","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","190","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","210","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","208","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","217","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","246","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","211","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","209","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","191","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","218","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","247","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","248","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","192","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","210","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","212","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","219","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","193","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","211","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","249","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","213","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","220","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","250","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","41","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","194","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","212","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","251","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","41","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","221","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","214","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","42","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","195","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","213","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","252","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","42","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","222","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","43","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","215","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","214","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","196","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","253","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","43","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","223","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","44","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","216","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","44","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","197","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","215","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","254","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","224","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","45","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","255","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","217","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","216","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","45","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","198","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","46","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","225","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","218","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","46","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","256","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","217","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","47","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","257","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","226","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","219","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","47","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","218","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","48","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","199","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","227","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","258","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","48","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","220","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","219","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","49","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","200","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","259","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","49","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","221","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","228","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","50","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","220","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","50","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","260","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","201","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","229","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","222","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","221","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","51","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","51","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","202","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","223","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","230","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","222","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","52","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","52","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","203","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","223","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","231","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","53","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","224","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","53","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","204","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","232","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","54","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","225","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","54","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","224","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","205","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","233","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","226","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","225","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","55","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","55","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","206","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","234","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","56","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","56","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","226","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","227","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","207","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","235","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","57","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","227","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","57","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","228","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","208","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","236","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","58","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","228","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","58","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","237","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","209","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","229","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","229","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","59","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","59","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","238","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","230","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","230","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","210","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","60","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","60","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","239","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","231","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","231","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","211","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","61","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","61","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","232","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","232","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","240","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","212","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","62","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","62","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","233","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","233","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","213","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","241","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","63","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","63","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","214","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","234","107"
